"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"3642","1615","","","","","","","","","","1615","24 Fuller Lane","3183","Victoria","Australia","2013-09-16","80","No","Approved","OHM Cycles","Touring","low","medium","2017-11-05","1073.07","933.84"
"3643","2069","","","","","","","","","","2069","9 Old Shore Street","4509","Queensland","Australia","1995-10-24","65","No","Approved","WeareA2B","Standard","medium","medium","2017-03-11","1807.45","778.69"
"3648","1780","","","","","","","","","","1780","2 Thierer Plaza","3976","Victoria","Australia","1993-07-15","22","Yes","Approved","WeareA2B","Standard","medium","medium","2017-02-05","60.34","45.26"
"3652","1645","","","","","","","","","","1645","38330 Badeau Place","2154","New South Wales","Australia","1991-01-21","56","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-07-15","183.86","137.9"
"3653","766","","","","","","","","","","766","3903 Messerschmidt Park","2164","New South Wales","Australia","1997-10-04","53","No","Approved","OHM Cycles","Standard","medium","medium","2017-06-17","795.34","101.58"
"3656","1905","","","","","","","","","","1905","83975 Rowland Place","2166","New South Wales","Australia","2016-03-29","97","Yes","Approved","Solex","Standard","medium","large","2017-06-29","202.62","151.96"
"3659","2561","","","","","","","","","","2561","67 Lerdahl Parkway","4670","Queensland","Australia","2014-07-28","74","Yes","Approved","WeareA2B","Standard","medium","medium","2017-02-05","1762.96","950.52"
"3663","2142","","","","","","","","","","2142","75581 Express Center","4503","Queensland","Australia","1994-09-09","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-02-26","1661.92","1479.11"
"3665","585","","","","","","","","","","585","93098 Loftsgordon Pass","4179","Queensland","Australia","2012-04-10","50","Yes","Approved","WeareA2B","Standard","medium","small","2017-01-31","175.89","131.92"
"3670","809","","","","","","","","","","809","2 Autumn Leaf Plaza","2137","New South Wales","Australia","1991-11-07","9","No","Approved","OHM Cycles","Road","medium","medium","2017-05-09","742.54","667.4"
"3673","3255","","","","","","","","","","3255","463 Merry Center","3128","Victoria","Australia","2002-08-31","10","Yes","Approved","Solex","Standard","medium","medium","2017-01-15","1945.43","333.18"
"3674","2083","","","","","","","","","","2083","9 Beilfuss Crossing","2705","New South Wales","Australia","1995-12-19","36","Yes","Approved","Solex","Standard","low","medium","2017-07-10","945.04","507.58"
"3676","1783","","","","","","","","","","1783","7389 Union Place","2745","New South Wales","Australia","2003-01-05","89","No","Approved","WeareA2B","Touring","medium","large","2017-11-07","1362.99","57.74"
"3683","2947","","","","","","","","","","2947","64107 Little Fleur Trail","4211","Queensland","Australia","2011-05-09","44","Yes","Approved","WeareA2B","Standard","medium","medium","2017-12-02","1769.64","108.76"
"3686","2648","","","","","","","","","","2648","736 Tomscot Center","4503","Queensland","Australia","1991-01-21","57","No","Approved","WeareA2B","Touring","medium","large","2017-08-17","1890.39","260.14"
"3687","3378","","","","","","","","","","3378","158 Utah Court","3082","Victoria","Australia","2012-09-15","3","Yes","Approved","Trek Bicycles","Standard","medium","large","2017-08-13","2091.47","388.92"
"3688","8","","","","","","","","","","8","49 Londonderry Lane","2650","New South Wales","Australia","2013-03-12","15","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-09-22","958.74","748.9"
"3690","2799","","","","","","","","","","2799","7 Sunbrook Terrace","2200","New South Wales","Australia","1997-10-04","51","No","Approved","OHM Cycles","Standard","high","medium","2017-03-16","2005.66","1203.4"
"3692","787","","","","","","","","","","787","0601 Stephen Place","2292","New South Wales","Australia","1999-12-04","40","Yes","Approved","OHM Cycles","Standard","high","medium","2017-06-30","1458.17","874.9"
"3695","1816","","","","","","","","","","1816","3202 Ridge Oak Alley","4121","Queensland","Australia","2016-03-29","97","Yes","Approved","Solex","Standard","medium","large","2017-06-19","202.62","151.96"
"3696","2619","","","","","","","","","","2619","25 Parkside Terrace","4570","Queensland","Australia","1991-11-10","52","No","Approved","Solex","Road","medium","large","2017-10-15","1777.8","820.78"
"3701","3173","","","","","","","","","","3173","8 Erie Center","3690","Victoria","Australia","1997-02-09","46","No","Approved","Solex","Standard","low","medium","2017-07-24","1289.85","74.51"
"3705","1330","","","","","","","","","","1330","60855 Fieldstone Avenue","3939","Victoria","Australia","1996-04-05","21","Yes","Approved","Solex","Standard","medium","large","2017-10-16","1071.23","380.74"
"3706","2736","","","","","","","","","","2736","18 Logan Alley","2159","New South Wales","Australia","2013-09-16","75","Yes","Approved","Giant Bicycles","Touring","medium","large","2017-01-22","1873.97","863.95"
"3708","1587","","","","","","","","","","1587","7 Laurel Junction","2079","New South Wales","Australia","2015-05-21","60","No","Approved","Giant Bicycles","Standard","high","small","2017-09-07","1977.36","1759.85"
"3710","2069","","","","","","","","","","2069","9 Old Shore Street","4509","Queensland","Australia","2012-04-10","51","No","Approved","OHM Cycles","Standard","high","medium","2017-01-05","2005.66","1203.4"
"3718","3301","","","","","","","","","","3301","6039 Columbus Court","2280","New South Wales","Australia","2004-08-07","86","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-10-22","235.63","125.07"
"3720","1899","","","","","","","","","","1899","0306 Donald Court","3844","Victoria","Australia","2000-11-03","93","No","Approved","WeareA2B","Standard","medium","medium","2017-10-15","1065.03","230.09"
"3721","2266","","","","","","","","","","2266","7037 North Park","2484","New South Wales","Australia","1995-12-19","90","Yes","Approved","Solex","Standard","low","medium","2017-04-13","945.04","507.58"
"3724","892","","","","","","","","","","892","39 Ronald Regan Alley","3765","Victoria","Australia","1992-10-02","62","Yes","Approved","Solex","Standard","medium","medium","2017-07-10","478.16","298.72"
"3726","3038","","","","","","","","","","3038","42 Arizona Pass","4510","Queensland","Australia","2016-03-29","0","Yes","Approved","Solex","Standard","medium","large","2017-07-04","202.62","151.96"
"3728","223","","","","","","","","","","223","78 Surrey Place","2502","New South Wales","Australia","1996-04-05","16","No","Approved","Norco Bicycles","Standard","high","small","2017-03-07","1661.92","1479.11"
"3729","2094","","","","","","","","","","2094","09 Pierstorff Point","4514","Queensland","Australia","2003-08-05","14","No","Approved","Trek Bicycles","Standard","medium","small","2017-11-26","1386.84","1234.29"
"3731","33","","","","","","","","","","33","63 Lukken Drive","2170","New South Wales","Australia","2003-07-21","54","No","Approved","WeareA2B","Standard","medium","medium","2017-05-30","1292.84","13.44"
"3734","645","","","","","","","","","","645","5873 Hagan Park","3015","Victoria","Australia","2016-12-06","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-09-05","360.4","270.3"
"3735","1117","","","","","","","","","","1117","98 Schiller Junction","2747","New South Wales","Australia","1999-06-23","27","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-05-26","499.53","388.72"
"3740","1073","","","","","","","","","","1073","19386 Burrows Way","2229","New South Wales","Australia","1994-08-10","92","No","Approved","WeareA2B","Standard","medium","small","2017-10-29","1415.01","1259.36"
"3741","3018","","","","","","","","","","3018","95 Sutteridge Crossing","2567","New South Wales","Australia","2013-06-09","17","No","Approved","WeareA2B","Touring","medium","large","2017-11-24","1362.99","57.74"
"3742","2378","","","","","","","","","","2378","51 Leroy Place","2065","New South Wales","Australia","1996-11-09","17","Yes","Approved","Solex","Standard","high","medium","2017-03-12","1024.66","614.8"
"3744","3200","","","","","","","","","","3200","842 Texas Crossing","4130","Queensland","Australia","1991-08-05","28","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-02-26","1216.14","1082.36"
"3745","1234","","","","","","","","","","1234","3765 Mandrake Alley","2763","New South Wales","Australia","1991-07-10","81","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-01-19","586.45","521.94"
"3746","3173","","","","","","","","","","3173","8 Erie Center","3690","Victoria","Australia","1991-08-05","25","No","Approved","Giant Bicycles","Road","medium","medium","2017-09-17","1538.99","829.65"
"3751","1560","","","","","","","","","","1560","57878 Northfield Crossing","2144","New South Wales","Australia","1993-07-15","22","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-17","60.34","45.26"
"3754","3437","","","","","","","","","","3437","7 Summerview Parkway","3073","Victoria","Australia","2008-03-19","33","Yes","Approved","OHM Cycles","Road","medium","small","2017-05-17","1810.0","1610.9"
"3756","1687","","","","","","","","","","1687","86 Morningstar Junction","2031","New South Wales","Australia","1993-10-02","19","Yes","Approved","OHM Cycles","Road","high","large","2017-05-30","12.01","7.21"
"3766","2407","","","","","","","","","","2407","1439 Utah Court","2176","New South Wales","Australia","2006-11-10","56","No","Approved","Norco Bicycles","Mountain","low","small","2017-06-23","688.63","612.88"
"3768","3151","","","","","","","","","","3151","32798 Melby Center","4055","Queensland","Australia","1997-10-04","52","Yes","Approved","OHM Cycles","Road","medium","medium","2017-05-14","1280.28","829.51"
"3772","2756","","","","","","","","","","2756","244 Burrows Center","3088","Victoria","Australia","1994-09-09","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-10-07","1661.92","1479.11"
"3773","1976","","","","","","","","","","1976","986 Hollow Ridge Crossing","3821","Victoria","Australia","2011-01-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-07-15","1240.31","795.1"
"3775","3325","","","","","","","","","","3325","0421 Anthes Court","2870","New South Wales","Australia","1994-08-10","30","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-08-12","1227.34","770.89"
"3777","18","","","","","","","","","","18","092 2nd Alley","2135","New South Wales","Australia","2007-08-04","11","No","Approved","Giant Bicycles","Standard","high","medium","2017-05-11","1274.93","764.96"
"3779","2580","","","","","","","","","","2580","63785 Anthes Circle","3260","Victoria","Australia","2010-08-20","68","No","Approved","OHM Cycles","Standard","medium","medium","2017-04-07","1636.9","44.71"
"3783","1061","","","","","","","","","","1061","22 Sachtjen Avenue","2137","New South Wales","Australia","1999-06-23","27","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-12-06","499.53","388.72"
"3784","3200","","","","","","","","","","3200","842 Texas Crossing","4130","Queensland","Australia","1996-11-09","17","Yes","Approved","Solex","Standard","high","medium","2017-04-18","1024.66","614.8"
"3787","2346","","","","","","","","","","2346","03961 Sullivan Park","2114","New South Wales","Australia","2000-05-22","53","No","Approved","OHM Cycles","Standard","medium","medium","2017-07-17","795.34","101.58"
"3793","187","","","","","","","","","","187","0274 Oneill Alley","2088","New South Wales","Australia","2003-03-18","34","No","Approved","Norco Bicycles","Road","high","large","2017-07-12","774.53","464.72"
"3794","2799","","","","","","","","","","2799","7 Sunbrook Terrace","2200","New South Wales","Australia","2003-02-16","46","Yes","Approved","Solex","Standard","low","medium","2017-05-24","1289.85","74.51"
"3796","3319","","","","","","","","","","3319","88389 Schiller Drive","3029","Victoria","Australia","1991-08-05","20","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-06-22","1775.81","1580.47"
"3797","3131","","","","","","","","","","3131","98202 Holmberg Way","3149","Victoria","Australia","2002-08-31","67","Yes","Approved","Norco Bicycles","Road","medium","medium","2017-10-01","544.05","376.84"
"3801","1906","","","","","","","","","","1906","01 Weeping Birch Plaza","2640","New South Wales","Australia","2005-10-22","67","No","Approved","Norco Bicycles","Road","medium","medium","2017-10-19","544.05","376.84"
"3805","1389","","","","","","","","","","1389","5586 Buena Vista Avenue","3106","Victoria","Australia","2003-08-05","14","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-09-29","1386.84","1234.29"
"3807","2870","","","","","","","","","","2870","10434 Melby Pass","2200","New South Wales","Australia","1999-07-26","91","No","Approved","Solex","Standard","medium","medium","2017-09-12","100.35","75.26"
"3811","2818","","","","","","","","","","2818","01 Vernon Court","4500","Queensland","Australia","1993-07-20","59","Yes","Approved","Solex","Standard","medium","large","2017-09-15","1061.56","733.58"
